element	sp_num	ritz_wl_vac(A)	Aki(s^-1)	fik	Acc	Type	
Na	4	"327.926"	"2.80e+02"	""	C+	E2	
Na	4	"327.957"	"1.97e-05"	""	E	M1	
K	5	"328.967"	"3.40e+09"	"5.52e-02"			
K	5	"329.316"	"1.08e+09"	"8.78e-03"			
Na	10	"329.35"	"2.05e+08"	"2.00e-03"	A		
Na	10	"329.79"	"1.83e+08"	"1.79e-03"	A		
Na	10	"329.79"	"6.08e+07"	"9.92e-04"	A		
Na	10	"329.79"	"2.43e+08"	"1.32e-03"	A		
Na	10	"329.79"	"2.43e+06"	"6.61e-05"	A		
Na	10	"329.79"	"2.04e+08"	"2.38e-03"	A		
Na	10	"329.79"	"3.65e+07"	"5.95e-04"	A		
Na	10	"330.78"	"8.05e+08"	"4.40e-03"	A		
Na	7	"330.92"	"7.67e+09"	"1.26e-01"	B		
Na	6	"331.146"	"8.63e+06"	"1.01e-04"	C		
Na	6	"331.245"	"1.68e+06"	"2.76e-05"	D+		
Na	6	"331.287"	"3.29e+04"	"9.03e-07"	E		
Na	7	"331.71"	"7.58e+09"	"2.50e-01"	B		
Na	5	"332.544"	"3.60e+09"	"5.97e-02"	B+		
Na	5	"332.582"	"2.99e+09"	"2.48e-02"	B+		
Na	2	"333.218"	"1.60e+04"	""	B	E2	
Na	11	"333.77545"	"1.81e+10"	"6.05e-01"			
Na	11	"333.80708"	"1.08e+10"	"3.61e-01"			
Na	5	"333.877"	"9.94e+08"	"3.32e-02"	B+		
Na	5	"333.916"	"4.53e+09"	"7.57e-02"	A		
Na	8	"333.93"	"1.53e+09"	"2.55e-02"	C		
Na	11	"334.14220"	"3.16e+09"	"5.29e-02"			
Na	11	"334.19117"	"1.08e+10"	"1.81e-01"			
Na	2	"334.236"	"4.50e+04"	""	B+	E2	
Na	11	"334.397310"	"3.53e+10"	"8.88e-01"			
Na	11	"334.398372"	"2.18e+10"	"5.48e-01"			
Na	11	"334.524472"	"2.76e+08"	"4.63e-03"			
Na	11	"334.526437"	"3.63e+09"	"6.09e-02"			
Na	11	"334.583145"	"6.01e+10"	"1.34e+00"			
Na	11	"334.583475"	"3.79e+10"	"8.48e-01"			
Na	11	"334.646839"	"3.52e+07"	"5.91e-04"			
Na	11	"334.647524"	"2.52e+09"	"4.23e-02"			
Na	11	"334.669818"	"6.23e+10"	"1.31e+00"			
Na	11	"334.708252"	"2.23e+09"	"3.75e-02"			
Na	11	"334.771994"	"7.07e+08"	"8.91e-03"			
Na	11	"334.774877"	"2.50e+09"	"2.80e-02"			
Na	11	"334.775095"	"7.45e+08"	"8.35e-03"			
Na	11	"334.89485"	"6.39e+09"	"5.37e-02"			
Na	11	"334.910216"	"2.81e+09"	"2.36e-02"			
Na	2	"335.981"	"6.40e+03"	""	C+	E2	
Na	7	"336.247"	"1.29e+04"	"4.38e-07"	D		
Na	7	"337.078"	"3.67e+05"	"6.24e-06"	B+		
Na	7	"338.298"	"5.68e+04"	"6.50e-07"	C		
Na	6	"338.64"	"1.15e+07"	"3.29e-04"	E		
Na	6	"338.64"	"1.15e+09"	"6.57e-03"	E		
Na	6	"338.64"	"2.87e+08"	"4.93e-03"	E		
Na	6	"338.64"	"8.60e+08"	"8.87e-03"	E		
Na	6	"338.64"	"1.72e+08"	"2.96e-03"	E		
Na	6	"338.64"	"9.61e+08"	"1.18e-02"	D		
Na	6	"339.28"	"4.22e+09"	"7.29e-02"	D+		
Na	6	"339.28"	"4.21e+09"	"1.21e-01"	D+		
Na	6	"339.28"	"4.22e+09"	"2.43e-02"	D		
Na	6	"339.72"	"2.97e+07"	"3.67e-04"	E		
Na	6	"339.72"	"5.69e+09"	"1.64e-01"	D+		
Na	6	"339.72"	"1.05e+09"	"1.82e-02"	D		
Na	6	"339.72"	"5.99e+09"	"1.45e-01"	C		
Na	6	"339.72"	"7.51e+08"	"1.30e-02"	D		
Na	6	"339.72"	"6.74e+09"	"1.50e-01"	C		
K	4	"340.460"	"1.85e+09"	"3.21e-02"			
K	4	"340.749"	"9.38e+08"	"9.80e-03"			
Na	4	"341.884"	"8.73e+06"	"1.53e-04"	D		
Na	4	"341.907"	"5.55e+06"	"5.83e-05"	E		
K	4	"342.409"	"9.44e+08"	"2.77e-02"			
K	4	"342.806"	"2.72e+09"	"1.60e-02"			
Na	4	"343.056"	"1.12e+07"	"6.59e-05"	E		
Na	4	"343.064"	"3.27e+06"	"9.63e-05"	E		
Na	4	"343.087"	"2.34e+06"	"4.14e-05"	E		
Na	7	"343.16"	"1.60e+07"	"1.88e-04"	D		
Na	7	"343.16"	"7.65e+05"	"1.35e-05"	E		
Na	7	"343.16"	"1.53e+07"	"2.02e-04"	D		
Na	4	"343.737"	"3.72e+06"	"1.98e-04"	E		
Na	7	"344.91"	"9.92e+08"	"3.54e-02"	D+		
Na	7	"344.91"	"1.98e+08"	"3.54e-03"	E		
Na	7	"344.91"	"1.19e+09"	"3.18e-02"	C		
Na	4	"347.550"	"7.18e-03"	""	D	M1	
Na	4	"347.550"	"6.47e-01"	""	C	E2	
Na	7	"348.09"	"4.48e+08"	"8.14e-03"	C		
Na	7	"348.09"	"4.48e+09"	"4.07e-02"	C+		
Na	7	"348.15"	"1.87e+07"	"6.80e-04"	D		
Na	7	"348.50"	"4.02e+09"	"4.88e-02"	B		
Na	4	"348.769"	"1.28e+00"	""	C	E2	
Na	4	"348.769"	"2.23e-03"	""	D	M1	
Na	7	"349.05"	"2.76e+09"	"2.52e-02"	C+		
Na	4	"349.441"	"3.14e-01"	""	C	E2	
Na	7	"349.86"	"3.69e+06"	"6.77e-05"	E		
Na	7	"349.86"	"2.21e+07"	"6.09e-04"	D		
Na	7	"350.14"	"6.83e+08"	"2.51e-02"	C		
Na	7	"350.14"	"2.73e+09"	"5.02e-02"	C+		
Na	7	"350.645"	"2.03e+09"	"7.48e-02"	B+		
Na	7	"350.67"	"1.36e+09"	"1.25e-02"	C		
Na	7	"350.67"	"3.40e+09"	"6.27e-02"	B		
Na	6	"350.77"	"9.33e+05"	"1.03e-05"	D+		
Na	7	"352.275"	"7.41e+09"	"1.38e-01"	A		
Na	7	"353.289"	"9.88e+09"	"1.85e-01"	A		
K	4	"354.927"	"3.25e+09"	"3.68e-02"			
Na	7	"354.944"	"4.23e+09"	"3.99e-02"	B+		
Na	4	"355.294"	"3.49e-04"	""	E	M1	
Na	4	"355.294"	"3.18e+02"	""	C+	E2	
Na	4	"355.322"	"7.78e-04"	""	D	M1	
Na	4	"355.322"	"7.16e+02"	""	B	E2	
Na	4	"355.362"	"7.75e+02"	""	B	E2	
Na	4	"355.362"	"5.67e-04"	""	D	M1	
Na	4	"356.568"	"8.36e+02"	""	B	E2	
Na	4	"356.568"	"8.51e-04"	""	E	M1	
Na	4	"356.596"	"8.07e-07"	""	E	M1	
Na	4	"356.596"	"8.06e+01"	""	C+	E2	
Na	4	"356.637"	"3.83e+02"	""	B	E2	
K	7	"356.640"	"1.64e+10"	"4.69e-01"			
Na	7	"356.77"	"1.63e+07"	"3.11e-04"	D		
Na	7	"356.77"	"1.21e+06"	"3.46e-05"	E		
Na	7	"356.98"	"1.69e+07"	"3.23e-04"	D		
Na	7	"356.98"	"1.81e+06"	"2.30e-05"	E		
Na	7	"357.05"	"2.83e+09"	"1.08e-01"	B		
Na	7	"357.05"	"2.83e+09"	"5.41e-02"	C+		
Na	4	"357.270"	"2.09e-04"	""	E	M1	
Na	4	"357.298"	"3.60e+02"	""	B	E2	
K	7	"357.703"	"1.76e+10"	"4.50e-01"			
K	4	"359.730"	"1.49e+09"	"4.05e-02"			
K	4	"359.906"	"4.63e+08"	"8.99e-03"			
Na	7	"359.95"	"3.02e+08"	"5.86e-03"	C		
Na	5	"360.325"	"4.19e+09"	"8.16e-02"	B+		
Na	5	"360.370"	"7.54e+09"	"7.34e-02"	A		
K	4	"360.573"	"1.23e+08"	"2.40e-03"			
Na	4	"360.761"	"1.38e+09"	"8.07e-02"	B+		
Na	6	"361.25"	"1.15e+10"	"2.24e-01"	A		
Na	7	"361.77"	"2.68e+09"	"3.50e-02"	B		
K	4	"362.085"	"8.55e+08"	"2.80e-02"			
K	4	"362.161"	"5.76e+08"	"1.13e-02"			
K	8	"362.18"	"1.51e+10"	"4.16e-01"			
Na	6	"362.44"	"3.69e+09"	"2.18e-01"	A		
K	4	"363.015"	"5.57e+08"	"3.30e-02"			
Na	7	"363.69"	"6.62e+05"	"1.97e-05"	E		
Na	7	"363.77"	"6.22e+07"	"6.17e-04"	D		
Na	7	"363.77"	"6.20e+06"	"1.23e-04"	E		
Na	6	"363.77"	"9.49e+09"	"6.28e-02"	A		
Na	10	"363.78"	"1.01e+09"	"6.71e-03"	A		
Na	10	"363.78"	"1.01e+09"	"2.01e-02"	A		
Na	10	"363.78"	"1.02e+09"	"3.36e-02"	A		
Na	7	"363.78"	"8.92e+06"	"1.77e-04"	E		
Na	7	"363.98"	"5.59e+07"	"7.40e-04"	D+		
Na	6	"364.47"	"7.07e+09"	"8.45e-02"	A		
Na	6	"364.52"	"2.48e+09"	"4.94e-02"	A		
Na	8	"364.84"	"1.56e+09"	"9.31e-02"	C		
Na	7	"365.36"	"9.14e+06"	"1.83e-04"	D		
Na	7	"365.46"	"9.81e+05"	"1.31e-05"	E		
K	17	"365.63"	"1.22e+09"	"2.45e-02"			
Na	6	"366.11"	"8.02e+09"	"1.15e-01"	A		
Na	6	"366.23"	"1.54e+09"	"3.10e-02"	A		
Na	6	"366.28"	"1.09e+08"	"3.65e-03"	B+		
Na	5	"367.565"	"8.82e+09"	"8.93e-02"	A		
Na	7	"367.81"	"1.50e+07"	"6.10e-04"	D		
Na	7	"367.81"	"6.02e+07"	"1.22e-03"	D		
Na	7	"367.81"	"3.01e+07"	"3.05e-04"	D		
Na	7	"367.81"	"7.54e+07"	"1.53e-03"	D+		
K	4	"368.017"	"2.46e+08"	"8.33e-03"			
Na	10	"369.28"	"1.02e+09"	"6.23e-02"	A		
Na	5	"369.730"	"7.91e+09"	"1.08e-01"	A		
Na	5	"369.779"	"9.40e+08"	"1.93e-02"	B+		
Na	6	"370.96"	"2.42e+09"	"3.00e-02"	D		
Na	6	"370.96"	"4.85e+08"	"1.00e-02"	E		
Na	7	"370.97"	"1.07e+09"	"1.66e-02"	C+		
Na	7	"370.97"	"5.33e+07"	"1.10e-03"	D+		
Na	7	"370.97"	"1.13e+09"	"1.55e-02"	C+		
Na	4	"371.854"	"9.03e+07"	"3.12e-03"	D+		
Na	6	"371.97"	"2.70e+09"	"4.00e-02"	D+		
Na	2	"372.075"	"3.13e+09"	"1.95e-01"	B+		
Na	10	"372.14"	"1.39e+08"	"8.65e-03"	A		
K	5	"372.148"	"5.23e+10"	"1.45e+00"			
Na	10	"372.19"	"4.17e+08"	"8.65e-03"	A		
Na	10	"372.40"	"6.93e+08"	"8.65e-03"	A		
K	5	"372.461"	"4.86e+10"	"1.52e+00"			
K	5	"372.790"	"3.79e+09"	"7.90e-02"			
Na	10	"373.58"	"3.12e+08"	"3.92e-03"	A		
K	8	"373.60"	"6.25e+08"	"1.83e-02"			
Na	10	"374.51"	"3.70e+08"	"2.59e-03"	A		
Na	10	"374.51"	"3.68e+06"	"1.29e-04"	A		
Na	10	"374.51"	"5.52e+07"	"1.16e-03"	A		
Na	10	"374.51"	"3.10e+08"	"4.65e-03"	A		
Na	10	"374.51"	"9.23e+07"	"1.94e-03"	A		
Na	10	"374.51"	"2.77e+08"	"3.49e-03"	A		
Na	7	"374.93"	"1.87e+07"	"5.91e-04"	D		
K	6	"374.940"	"3.38e+10"	"9.97e-01"			
Na	7	"375.09"	"5.69e+08"	"1.20e-02"	C		
Na	10	"375.80"	"1.19e+09"	"8.37e-03"	A		
K	4	"375.958"	"3.02e+09"	"6.40e-02"			
Na	7	"376.17"	"5.63e+08"	"2.39e-02"	C		
Na	2	"376.379"	"1.70e+08"	"1.08e-02"	C		
Na	7	"376.69"	"2.49e+08"	"5.29e-03"	C		
Na	7	"376.70"	"2.58e+08"	"5.49e-03"	C		
Na	6	"377.68"	"3.08e+04"	"6.58e-07"	D		
Na	6	"377.68"	"6.65e+05"	"2.37e-05"	D+		
K	5	"377.761"	"4.0e+10"	"1.7e+00"			
Na	3	"378.1362"	"8.42e+09"	"9.03e-02"	B+		
Na	8	"378.14"	"2.09e+08"	"2.69e-03"	D		
Na	8	"378.14"	"5.83e+08"	"1.25e-02"	C		
Na	8	"378.14"	"9.30e+07"	"2.79e-03"	D		
Na	7	"378.215"	"2.52e+09"	"5.40e-02"	A		
K	5	"378.221"	"8.3e+09"	"1.8e-01"			
Na	7	"378.49"	"2.72e+07"	"3.90e-04"	D		
Na	8	"379.00"	"1.78e+09"	"6.40e-02"	C+		
Na	6	"379.08"	"1.14e+09"	"4.10e-02"	D		
K	5	"379.118"	"4.8e+10"	"1.6e+00"			
K	4	"379.279"	"1.42e+09"	"1.84e-02"			
Na	7	"379.35"	"8.37e+08"	"2.71e-02"	C		
Na	7	"379.35"	"6.98e+08"	"3.01e-02"	D+		
Na	7	"379.35"	"1.40e+08"	"3.01e-03"	E		
Na	7	"379.79"	"1.49e+07"	"4.82e-04"	D		
K	4	"379.877"	"6.76e+10"	"2.05e+00"			
Na	7	"379.90"	"1.24e+07"	"5.36e-04"	D		
Na	7	"379.90"	"2.48e+06"	"5.36e-05"	E		
Na	8	"379.98"	"7.30e+08"	"1.58e-02"	C		
Na	8	"379.98"	"1.29e+08"	"1.99e-03"	D		
Na	4	"380.022"	"1.51e+08"	"3.27e-03"	D+		
Na	6	"380.10"	"3.40e+09"	"7.36e-02"	D+		
Na	3	"380.1003"	"4.13e+09"	"8.95e-02"	B+		
K	4	"380.476"	"1.43e+10"	"3.10e-01"			
Na	6	"380.81"	"8.74e+08"	"1.90e-02"	D		
Na	6	"380.81"	"1.40e+08"	"4.25e-03"	E		
Na	6	"380.81"	"3.14e+08"	"4.09e-03"	E		
Na	7	"381.293"	"3.70e+09"	"4.03e-02"	A		
K	4	"381.699"	"2.60e+10"	"5.68e-01"			
Na	6	"381.87"	"1.94e+08"	"3.03e-03"	E		
Na	6	"381.87"	"1.11e+09"	"2.42e-02"	D		
Na	8	"381.91"	"3.29e+09"	"1.20e-01"	C+		
K	4	"382.229"	"6.49e+10"	"1.99e+00"			
Na	6	"382.47"	"6.74e+09"	"2.07e-01"	C		
K	4	"382.648"	"3.62e+10"	"2.38e+00"			
Na	6	"382.72"	"5.05e+09"	"1.85e-01"	C		
K	4	"382.911"	"5.04e+10"	"1.85e+00"			
Na	6	"383.27"	"2.79e+09"	"6.15e-02"	D+		
K	5	"383.315"	"4.97e+08"	"5.47e-03"			
K	10	"384.01"	"3.38e+09"	"2.49e-02"			
Na	6	"383.76"	"1.67e+09"	"3.68e-02"	D+		
Na	6	"383.86"	"1.98e+09"	"7.30e-02"	D+		
Na	6	"383.86"	"1.98e+09"	"4.38e-02"	D		
Na	6	"383.86"	"7.93e+09"	"5.84e-02"	D+		
K	4	"384.10"	"6.48e+10"	"4.30e+00"			
Na	7	"384.23"	"1.48e+09"	"6.54e-02"	C+		
Na	6	"384.32"	"1.84e+08"	"2.45e-03"	E		
K	6	"384.513"	"1.47e+10"	"9.77e-01"			
Na	10	"384.66"	"6.84e+09"	"2.53e-01"	A		
Na	6	"384.81"	"5.90e+09"	"1.31e-01"	C		
Na	6	"384.81"	"3.28e+09"	"4.37e-02"	D+		
Na	10	"384.89"	"6.80e+09"	"1.51e-01"	A		
Na	10	"384.95"	"6.82e+09"	"5.05e-02"	A		
Na	7	"385.061"	"4.39e+09"	"6.51e-02"	A		
Na	7	"385.115"	"5.47e+08"	"1.22e-02"	B+		
Na	7	"385.254"	"5.06e+09"	"5.63e-02"	A		
K	6	"385.549"	"2.04e+10"	"7.58e-01"			
Na	6	"386.72"	"1.20e+07"	"8.96e-05"	C		
Na	7	"386.89"	"2.18e+07"	"6.52e-04"	D		
Na	7	"386.89"	"6.55e+06"	"1.47e-04"	D		
Na	7	"386.89"	"1.09e+06"	"1.63e-05"	E		
Na	7	"386.94"	"2.28e+08"	"5.12e-03"	C		
Na	7	"386.94"	"1.69e+07"	"5.69e-04"	D		
Na	7	"387.18"	"2.36e+08"	"5.31e-03"	C		
Na	7	"387.18"	"2.53e+07"	"3.79e-04"	D		
Na	7	"387.46"	"4.17e+07"	"1.25e-03"	D+		
Na	6	"387.58"	"7.18e+09"	"2.08e-01"	C		
Na	6	"387.69"	"6.37e+09"	"2.01e-01"	C		
Na	7	"387.69"	"1.52e+07"	"5.13e-04"	D		
Na	7	"387.69"	"1.15e+07"	"2.60e-04"	D		
Na	7	"387.69"	"3.61e+06"	"4.07e-05"	E		
K	5	"387.800"	"4.26e+10"	"1.44e+00"			
K	6	"387.809"	"3.16e+10"	"9.97e-01"			
Na	7	"388.12"	"8.99e+06"	"4.06e-04"	E		
Na	7	"388.12"	"1.80e+07"	"4.06e-04"	E		
Na	8	"388.23"	"6.55e+08"	"1.48e-02"	C		
Na	8	"388.23"	"7.28e+07"	"9.87e-04"	E		
Na	8	"388.23"	"2.62e+09"	"8.29e-02"	C+		
K	6	"388.235"	"1.15e+10"	"2.60e-01"			
Na	6	"388.56"	"1.11e+09"	"2.52e-02"	D		
Na	6	"388.79"	"7.94e+08"	"1.80e-02"	D		
K	4	"388.920"	"2.18e+10"	"2.97e-01"			
K	5	"389.071"	"3.11e+10"	"7.06e-01"			
K	4	"389.084"	"6.17e+10"	"1.40e+00"			
Na	7	"389.09"	"3.85e+07"	"1.31e-03"	D+		
Na	7	"389.12"	"2.74e+06"	"6.22e-05"	E		
K	5	"389.430"	"3.86e+09"	"5.85e-02"			
Na	6	"389.67"	"3.11e+07"	"5.06e-04"	E		
K	5	"389.753"	"2.29e+09"	"7.82e-02"			
Na	7	"389.80"	"1.43e+08"	"3.25e-03"	D+		
K	5	"390.114"	"3.11e+10"	"7.10e-01"			
K	4	"390.416"	"5.76e+10"	"4.39e-01"			
Na	7	"390.50"	"1.42e+09"	"1.62e-02"	C+		
K	4	"390.576"	"4.51e+10"	"1.03e+00"			
K	4	"391.466"	"1.73e+10"	"3.97e-01"			
Na	7	"391.51"	"1.41e+09"	"6.48e-02"	C+		
Na	7	"391.51"	"1.69e+09"	"5.84e-02"	B		
Na	7	"391.51"	"2.82e+08"	"6.48e-03"	C		
Na	7	"391.73"	"1.26e+09"	"1.94e-02"	C+		
Na	7	"392.06"	"1.97e+07"	"6.81e-04"	D		
K	4	"392.463"	"1.80e+10"	"1.25e+00"			
K	4	"393.143"	"1.19e+10"	"4.60e-01"			
Na	7	"394.00"	"1.62e+07"	"7.53e-04"	D		
Na	7	"394.00"	"3.24e+06"	"7.53e-05"	E		
Na	10	"394.23"	"6.84e+09"	"4.78e-01"	A		
Na	6	"394.42"	"1.88e+09"	"4.39e-02"	D		
Na	6	"394.42"	"3.40e+09"	"1.32e-01"	D+		
K	6	"394.473"	"1.00e+10"	"7.00e-01"			
Na	8	"395.25"	"6.96e+07"	"5.43e-04"	E		
K	5	"395.403"	"2.70e+10"	"3.16e-01"			
K	6	"395.406"	"2.08e+10"	"1.63e-01"			
Na	6	"395.41"	"4.48e+09"	"1.47e-01"	C		
Na	6	"395.41"	"1.24e+08"	"1.75e-03"	E		
Na	6	"395.41"	"1.12e+09"	"2.63e-02"	D		
Na	10	"395.42"	"8.08e+09"	"5.68e-01"	A		
Na	4	"395.427"	"1.12e+08"	"4.39e-03"	D+		
Na	10	"395.53"	"1.09e+10"	"4.26e-01"	A		
Na	10	"395.53"	"6.05e+09"	"1.42e-01"	A		
Na	8	"395.80"	"6.94e+07"	"1.63e-03"	E		
Na	10	"396.00"	"1.45e+10"	"4.76e-01"	A		
Na	10	"396.00"	"4.02e+08"	"5.67e-03"	A		
Na	10	"396.00"	"3.62e+09"	"8.51e-02"	A		
K	16	"396.01"	"4.42e+06"	"3.12e-04"			
K	6	"396.243"	"2.99e+09"	"7.04e-02"			
Na	7	"396.333"	"1.84e+09"	"8.66e-02"	A		
Na	8	"396.82"	"6.89e+07"	"2.71e-03"	D		
Na	7	"397.488"	"3.64e+09"	"8.63e-02"	A		
K	7	"397.666"	"4.94e+09"	"2.34e-01"			
K	6	"398.098"	"7.71e+09"	"3.05e-01"			
K	7	"398.337"	"1.46e+10"	"3.47e-01"			
K	5	"398.365"	"2.91e+10"	"6.92e-01"			
K	3	"398.632"	"1.79e+10"	"2.13e-01"			
K	5	"398.877"	"6.86e+09"	"8.18e-02"			
K	7	"398.940"	"1.79e+10"	"8.54e-01"			
K	6	"399.081"	"7.84e+09"	"1.12e-01"			
Na	7	"399.186"	"5.39e+09"	"8.59e-02"	A		
Na	7	"399.27"	"7.05e+09"	"8.43e-02"	B		
K	6	"399.42"	"2.59e+10"	"1.86e+00"			
K	7	"399.474"	"1.34e+10"	"3.21e-01"			
K	5	"399.751"	"2.94e+10"	"7.04e-01"			
K	7	"400.150"	"6.93e+09"	"8.32e-02"			
K	4	"400.213"	"3.46e+10"	"4.98e-01"			
Na	5	"400.663"	"4.84e+08"	"7.77e-03"	B+		
Na	5	"400.721"	"4.82e+09"	"1.16e-01"	A		
Na	5	"400.721"	"4.87e+09"	"1.17e-01"	A		
Na	5	"400.779"	"2.89e+08"	"1.04e-02"	B+		
K	6	"400.963"	"1.12e+10"	"2.70e-01"			
K	7	"400.957"	"5.88e+09"	"1.42e-01"			
K	7	"401.548"	"2.17e+10"	"6.99e-01"			
K	7	"401.771"	"1.03e+10"	"2.49e-01"			
K	3	"402.103"	"1.07e+10"	"2.59e-01"			
K	7	"402.126"	"9.49e+09"	"4.60e-01"			
K	7	"402.266"	"2.88e+09"	"4.66e-02"			
K	7	"402.795"	"7.38e+09"	"8.98e-02"			
K	4	"402.909"	"1.71e+10"	"4.16e-01"			
Na	5	"403.33"	"6.40e+08"	"3.12e-02"	D		
Na	5	"403.33"	"2.55e+08"	"6.23e-03"	E		
K	7	"403.791"	"2.11e+10"	"7.74e-01"			
Na	10	"403.83"	"1.80e+09"	"2.64e-02"	A		
K	4	"403.966"	"5.26e+09"	"3.86e-01"			
K	7	"403.992"	"3.71e+09"	"9.08e-02"			
Na	5	"404.40"	"4.57e+08"	"1.68e-02"	D		
Na	5	"404.40"	"2.03e+08"	"4.97e-03"	E		
Na	5	"404.40"	"1.26e+09"	"1.55e-02"	D		
K	4	"404.410"	"1.14e+09"	"1.68e-02"			
Na	7	"404.76"	"4.79e+06"	"7.85e-05"	E		
Na	7	"404.76"	"9.59e+07"	"3.14e-03"	C		
Na	7	"404.76"	"2.88e+07"	"7.07e-04"	D+		
Na	7	"404.96"	"4.88e+09"	"1.20e-01"	B		
Na	7	"404.96"	"4.88e+09"	"2.40e-01"	B		
K	7	"405.329"	"7.88e+09"	"2.91e-01"			
Na	7	"405.40"	"5.87e+08"	"2.17e-02"	C+		
K	2	"405.5"	"1.3e+09"	"9.6e-02"			
Na	7	"405.63"	"6.68e+07"	"2.47e-03"	D+		
Na	7	"405.63"	"5.07e+07"	"1.25e-03"	D+		
K	4	"405.770"	"1.30e+08"	"3.21e-03"			
K	8	"405.80"	"1.47e+10"	"3.63e-01"			
Na	5	"405.99"	"6.74e+08"	"1.11e-02"	D		
Na	5	"405.99"	"1.05e+09"	"2.60e-02"	D+		
Na	7	"406.11"	"3.96e+07"	"1.96e-03"	D+		
Na	6	"406.22"	"6.79e+05"	"5.04e-05"	D+		
Na	7	"406.42"	"1.95e+07"	"3.22e-04"	D		
K	3	"406.488"	"5.32e+06"	"1.32e-04"			
Na	7	"406.54"	"7.51e+06"	"1.86e-04"	E		
Na	7	"406.69"	"1.61e+08"	"1.99e-03"	D+		
Na	7	"406.69"	"1.61e+07"	"3.99e-04"	D		
Na	7	"406.77"	"6.23e+08"	"2.06e-02"	C+		
Na	7	"406.77"	"4.15e+07"	"1.03e-03"	D+		
K	7	"406.830"	"3.84e+09"	"6.35e-02"			
Na	7	"406.88"	"1.44e+08"	"2.39e-03"	C		
Na	10	"407.18"	"1.51e+10"	"6.24e-01"	A		
Na	7	"407.32"	"7.48e+07"	"9.30e-04"	D		
Na	7	"407.41"	"3.01e+07"	"7.49e-04"	D+		
Na	7	"407.56"	"4.30e+09"	"1.07e-01"	B		
Na	10	"408.14"	"8.98e+08"	"6.73e-02"	A		
K	7	"408.203"	"5.03e+09"	"1.26e-01"			
Na	10	"408.26"	"2.69e+09"	"6.73e-02"	A		
Na	7	"408.28"	"1.70e+09"	"2.13e-02"	C+		
K	7	"408.495"	"7.94e+09"	"2.65e-01"			
Na	7	"408.63"	"6.65e+07"	"1.11e-03"	D+		
Na	4	"408.6844"	"2.66e+09"	"4.00e-02"	B+		
Na	10	"408.76"	"4.47e+09"	"6.72e-02"	A		
K	4	"408.954"	"4.59e+10"	"6.91e-01"			
K	3	"408.959"	"1.88e+08"	"7.07e-03"			
K	7	"409.023"	"2.34e+10"	"1.17e+00"			
Na	7	"409.17"	"6.03e+07"	"2.27e-03"	D+		
Na	10	"409.18"	"2.19e+07"	"9.15e-04"	A		
Na	10	"409.18"	"3.28e+08"	"8.23e-03"	A		
Na	10	"409.18"	"1.84e+09"	"3.29e-02"	A		
Na	7	"409.28"	"1.00e+07"	"2.52e-04"	D		
Na	10	"409.43"	"5.45e+08"	"1.37e-02"	A		
Na	10	"409.43"	"1.64e+09"	"2.47e-02"	A		
Na	10	"409.50"	"2.18e+09"	"1.83e-02"	A		
Na	4	"409.6136"	"6.34e+09"	"5.32e-02"	B+		
Na	7	"409.77"	"2.55e+09"	"6.41e-02"	C+		
Na	7	"409.77"	"2.54e+09"	"1.28e-01"	B		
K	3	"410.097"	"2.36e+08"	"1.19e-02"			
Na	4	"410.3711"	"4.73e+09"	"1.19e-01"	B+		
Na	7	"410.53"	"3.54e+09"	"1.34e-01"	B		
Na	4	"410.5405"	"1.57e+09"	"3.98e-02"	B+		
Na	7	"410.56"	"4.99e+07"	"2.52e-03"	D+		
Na	7	"410.78"	"4.90e+07"	"1.24e-03"	D+		
Na	6	"410.93"	"9.36e+08"	"3.95e-02"	D		
Na	7	"411.10"	"5.88e+08"	"1.49e-02"	C		
Na	8	"411.171"	"4.40e+09"	"3.35e-01"	B+		
Na	4	"411.3337"	"2.09e+09"	"1.59e-01"	B+		
Na	7	"411.47"	"3.26e+08"	"1.24e-02"	C		
K	7	"411.534"	"3.09e+10"	"1.18e+00"			
Na	4	"411.576"	"4.27e-03"	""	D	M1	
Na	4	"411.576"	"4.19e-02"	""	D+	E2	
Na	7	"411.68"	"4.57e+09"	"1.16e-01"	B+		
Na	7	"411.74"	"4.37e+09"	"1.11e-01"	B		
K	2	"411.7"	"2.6e+09"	"2.0e-01"			
Na	7	"411.95"	"4.86e+08"	"8.25e-03"	C		
Na	4	"412.2426"	"1.55e+09"	"6.60e-02"	B+		
K	7	"412.277"	"7.25e+09"	"1.85e-01"			
K	3	"412.288"	"1.40e+10"	"1.78e-01"			
K	7	"412.400"	"7.17e+09"	"2.74e-01"			
Na	10	"412.41"	"7.53e+09"	"6.40e-02"	A		
K	7	"412.685"	"6.93e+08"	"1.77e-02"			
Na	7	"412.90"	"1.02e+09"	"1.73e-02"	C+		
Na	7	"413.04"	"9.70e+08"	"1.86e-02"	C+		
Na	7	"413.07"	"3.18e+08"	"1.22e-02"	C		
Na	7	"413.22"	"4.61e+09"	"1.77e-01"	B+		
Na	7	"413.26"	"4.92e+09"	"1.68e-01"	B+		
Na	7	"413.26"	"3.29e+08"	"8.42e-03"	C		
Na	4	"413.287"	"2.92e-03"	""	D	M1	
Na	4	"413.287"	"7.34e-03"	""	D	E2	
K	3	"413.793"	"6.24e+09"	"8.01e-02"			
Na	4	"414.231"	"3.33e-03"	""	D	M1	
